,store_code_uc,year_week,y_counterfactual,y_predict,week_sales,region
2001,2469354,201426,44313.64505177984,44313.64505177984,56486.5,affected by soda tax
2002,2469354,201427,58277.69410178044,58277.69410178044,57842.008,affected by soda tax
2003,2469354,201428,66548.15026177978,66548.15026177978,54353.23,affected by soda tax
2004,2469354,201429,48349.26044177988,48349.26044177988,53833.02,affected by soda tax
2005,2469354,201430,47838.36475177997,47838.36475177997,55207.0,affected by soda tax
2006,2469354,201431,52271.4127517806,52271.4127517806,57298.559,affected by soda tax
2007,2469354,201432,61055.893961780435,61055.893961780435,54811.488,affected by soda tax
2008,2469354,201433,56350.43545177937,56350.43545177937,49108.859000000004,affected by soda tax
2009,2469354,201434,63730.06757178061,63730.06757178061,62608.871,affected by soda tax
2010,2469354,201435,63887.51340178057,63887.51340178057,64394.871,affected by soda tax
2011,2469354,201436,72730.39779177922,72730.39779177922,60333.59,affected by soda tax
2012,2469354,201437,58129.93710178097,58129.93710178097,59675.77,affected by soda tax
2013,2469354,201438,51945.74033178067,51945.74033178067,51371.199,affected by soda tax
2014,2469354,201439,50720.24467178014,50720.24467178014,57366.719000000005,affected by soda tax
2015,2469354,201440,56766.44968178001,56766.44968178001,60586.41,affected by soda tax
2016,2469354,201441,64097.68326177972,64097.68326177972,51318.530999999995,affected by soda tax
2017,2469354,201442,56664.2507217807,56664.2507217807,59923.719000000005,affected by soda tax
2018,2469354,201443,55116.02769177982,55116.02769177982,49728.609000000004,affected by soda tax
2019,2469354,201444,56810.73254178059,56810.73254178059,64111.780999999995,affected by soda tax
2020,2469354,201445,66787.15434178051,66787.15434178051,52715.441,affected by soda tax
2021,2469354,201446,56669.91021178103,56669.91021178103,50281.918,affected by soda tax
2022,2469354,201447,63173.35562177971,63173.35562177971,49100.801,affected by soda tax
2023,2469354,201448,94609.8591517802,94609.8591517802,54562.390999999996,affected by soda tax
2024,2469354,201449,75419.94498177955,75419.94498177955,56873.848,affected by soda tax
2025,2469354,201450,77360.67784178117,77360.67784178117,58695.559,affected by soda tax
2026,2469354,201451,88410.86179177997,88410.86179177997,62562.348,affected by soda tax
2027,2469354,201452,104942.3641617801,104942.3641617801,54317.398,affected by soda tax
2028,2469354,201501,71204.43466177976,71204.43466177976,50133.0,affected by soda tax
2029,2469354,201502,77690.56912177979,77690.56912177979,54427.84,affected by soda tax
2030,2469354,201503,57764.941071779984,57764.941071779984,45823.918,affected by soda tax
2031,2469354,201504,54298.31816178088,54298.31816178088,54720.879,affected by soda tax
2032,2469354,201505,54245.5833017798,54245.5833017798,53725.629,affected by soda tax
2033,2469354,201506,66485.96498177973,66485.96498177973,52317.629,affected by soda tax
2034,2469354,201507,61650.39893178006,61650.39893178006,57226.109000000004,affected by soda tax
2035,2469354,201508,52947.241761780024,52947.241761780024,53803.5,affected by soda tax
2036,2469354,201509,51009.856811779944,51009.856811779944,54035.25,affected by soda tax
2037,2469354,201510,41303.358594685604,41303.358594685604,58071.871,affected by soda tax
2038,2469354,201511,40290.00156468578,40290.00156468578,51928.609000000004,affected by soda tax
2039,2469354,201512,39153.291344685465,39153.291344685465,46255.359000000004,affected by soda tax
2040,2469354,201513,34501.38511468595,34501.38511468595,52402.030999999995,affected by soda tax
2041,2469354,201514,53329.31658468567,53329.31658468567,53545.890999999996,affected by soda tax
2042,2469354,201515,39827.5947146853,39827.5947146853,56253.98,affected by soda tax
2043,2469354,201516,35705.899664685756,35705.899664685756,53826.640999999996,affected by soda tax
2044,2469354,201517,36669.17587468513,36669.17587468513,52952.469000000005,affected by soda tax
2045,2469354,201518,38813.00759468529,38813.00759468529,51938.289000000004,affected by soda tax
2046,2469354,201519,46165.97708468538,46165.97708468538,50934.84,affected by soda tax
2047,2469354,201520,35306.45189468567,35306.45189468567,54449.328,affected by soda tax
2048,2469354,201521,32594.323924685435,32594.323924685435,52807.109000000004,affected by soda tax
2049,2469354,201522,36686.878174685626,36686.878174685626,49684.859000000004,affected by soda tax
2050,2469354,201523,39061.27440468631,39061.27440468631,49955.699,affected by soda tax
2051,2469354,201524,46486.97490468547,46486.97490468547,49593.098,affected by soda tax
2052,2469354,201525,39989.784264685484,39989.784264685484,52251.030999999995,affected by soda tax
2053,2469354,201526,33047.43318468549,33047.43318468549,51959.078,affected by soda tax
2054,2469354,201527,44105.0413946855,44105.0413946855,48997.059,affected by soda tax
2055,2469354,201528,51622.97552468559,51622.97552468559,50298.539000000004,affected by soda tax
2056,2469354,201529,35246.80148468555,35246.80148468555,48181.629,affected by soda tax
2057,2469354,201530,35427.701144685634,35427.701144685634,50223.140999999996,affected by soda tax
2058,2469354,201531,37232.62066468604,37232.62066468604,50284.418,affected by soda tax
2059,2469354,201532,44843.03317468555,44843.03317468555,49198.609000000004,affected by soda tax
2060,2469354,201533,45238.81007468556,45238.81007468556,53466.82,affected by soda tax
2061,2469354,201534,51878.32225468577,51878.32225468577,45762.23,affected by soda tax
2062,2469354,201535,53498.9464646855,53498.9464646855,54846.621,affected by soda tax
2063,2469354,201536,51834.51466468547,51834.51466468547,55714.988,affected by soda tax
2064,2469354,201537,60560.90383468523,60560.90383468523,53766.309,affected by soda tax
2065,2469354,201538,41123.07326468559,41123.07326468559,53447.871,affected by soda tax
2066,2469354,201539,40161.314984685654,40161.314984685654,52730.289000000004,affected by soda tax
2067,2469354,201540,40083.90264468567,40083.90264468567,51513.371,affected by soda tax
2068,2469354,201541,47157.13315468561,47157.13315468561,54518.848,affected by soda tax
2069,2469354,201542,41537.279924685456,41537.279924685456,49980.578,affected by soda tax
2070,2469354,201543,41675.16117468559,41675.16117468559,35682.551,affected by soda tax
2071,2469354,201544,51043.14308468535,51043.14308468535,56734.77,affected by soda tax
2072,2469354,201545,50820.04396468536,50820.04396468536,50284.890999999996,affected by soda tax
2073,2469354,201546,46305.314684685494,46305.314684685494,43357.848,affected by soda tax
2074,2469354,201547,49172.0970246856,49172.0970246856,51002.668,affected by soda tax
2075,2469354,201548,79585.34761468593,79585.34761468593,43781.41,affected by soda tax
2076,2469354,201549,63337.803264685645,63337.803264685645,52309.238,affected by soda tax
2077,2469354,201550,58408.50065468556,58408.50065468556,52172.32,affected by soda tax
2078,2469354,201551,68918.55643468574,68918.55643468574,54075.66,affected by soda tax
2079,2469354,201552,85550.26254468557,85550.26254468557,50751.508,affected by soda tax
2080,2503065,201401,36169.85446966393,36169.85446966393,40815.801,not affected by soda tax
2081,2503065,201402,38437.16608967143,38437.16608967143,40270.371,not affected by soda tax
2082,2503065,201403,28896.859159652842,28896.859159652842,37813.469,not affected by soda tax
2083,2503065,201404,27512.934829663252,27512.934829663252,38148.859,not affected by soda tax
2084,2503065,201405,24831.7261096632,24831.7261096632,41135.809,not affected by soda tax
2085,2503065,201406,41058.231259663036,41058.231259663036,38305.879,not affected by soda tax
2086,2503065,201407,37979.51367966377,37979.51367966377,40316.191,not affected by soda tax
2087,2503065,201408,26036.899839663194,26036.899839663194,34411.41,not affected by soda tax
2088,2503065,201409,25024.899399663613,25024.899399663613,37422.371,not affected by soda tax
2089,2503065,201410,36901.646769663625,36901.646769663625,39534.16,not affected by soda tax
2090,2503065,201411,31393.735379664315,31393.735379664315,37699.508,not affected by soda tax
2091,2503065,201412,30566.635879663285,30566.635879663285,39548.09,not affected by soda tax
2092,2503065,201413,22266.77134966392,22266.77134966392,37230.809,not affected by soda tax
2093,2503065,201414,31618.105309664475,31618.105309664475,41449.641,not affected by soda tax
2094,2503065,201415,36317.84747966372,36317.84747966372,39984.059,not affected by soda tax
2095,2503065,201416,44400.45989966266,44400.45989966266,42216.539000000004,not affected by soda tax
2096,2503065,201417,21851.639519664168,21851.639519664168,36572.25,not affected by soda tax
2097,2503065,201418,29342.596489664196,29342.596489664196,38215.871,not affected by soda tax
2098,2503065,201419,37255.11215966381,37255.11215966381,41133.75,not affected by soda tax
2099,2503065,201420,35498.34921966333,35498.34921966333,42031.379,not affected by soda tax
2100,2503065,201421,28324.69715966392,28324.69715966392,41568.59,not affected by soda tax
2101,2503065,201422,36546.001539664096,36546.001539664096,37317.859,not affected by soda tax
2102,2503065,201423,36943.48988966388,36943.48988966388,41294.25,not affected by soda tax
2103,2503065,201424,40390.117769664124,40390.117769664124,36577.461,not affected by soda tax
2104,2503065,201425,31069.754349663708,31069.754349663708,38966.309,not affected by soda tax
2105,2503065,201426,23739.260229663283,23739.260229663283,38156.25,not affected by soda tax
2106,2503065,201427,37703.309279663896,37703.309279663896,43279.191,not affected by soda tax
2107,2503065,201428,45973.76543966323,45973.76543966323,40432.148,not affected by soda tax
2108,2503065,201429,27774.875619663333,27774.875619663333,41209.668,not affected by soda tax
2109,2503065,201430,27263.979929663416,27263.979929663416,39629.648,not affected by soda tax
2110,2503065,201431,31697.027929664036,31697.027929664036,43013.289000000004,not affected by soda tax
2111,2503065,201432,40481.50913966389,40481.50913966389,42222.441,not affected by soda tax
2112,2503065,201433,35776.050629662815,35776.050629662815,40720.59,not affected by soda tax
2113,2503065,201434,43155.682749664054,43155.682749664054,41768.488,not affected by soda tax
2114,2503065,201435,43313.128579664015,43313.128579664015,42939.34,not affected by soda tax
2115,2503065,201436,52156.01296966267,52156.01296966267,43066.0,not affected by soda tax
2116,2503065,201437,37555.55227966441,37555.55227966441,41192.301,not affected by soda tax
2117,2503065,201438,31371.355509664107,31371.355509664107,41393.988,not affected by soda tax
2118,2503065,201439,30145.859849663597,30145.859849663597,40372.949,not affected by soda tax
2119,2503065,201440,36192.06485966346,36192.06485966346,47386.030999999995,not affected by soda tax
2120,2503065,201441,43523.298439663165,43523.298439663165,41624.258,not affected by soda tax
2121,2503065,201442,36089.865899664146,36089.865899664146,42666.219000000005,not affected by soda tax
2122,2503065,201443,34541.642869663265,34541.642869663265,34776.531,not affected by soda tax
2123,2503065,201444,36236.347719664045,36236.347719664045,46284.129,not affected by soda tax
2124,2503065,201445,46212.769519663954,46212.769519663954,39703.27,not affected by soda tax
2125,2503065,201446,36095.525389664486,36095.525389664486,38846.75,not affected by soda tax
2126,2503065,201447,42598.970799663155,42598.970799663155,39013.98,not affected by soda tax
2127,2503065,201448,74035.47432966364,74035.47432966364,51219.789000000004,not affected by soda tax
2128,2503065,201449,54845.560159663,54845.560159663,46068.780999999995,not affected by soda tax
2129,2503065,201450,56786.29301966461,56786.29301966461,47863.129,not affected by soda tax
2130,2503065,201451,67836.47696966342,67836.47696966342,46785.48,not affected by soda tax
2131,2503065,201452,84367.97933966355,84367.97933966355,51599.191,not affected by soda tax
2132,2503065,201501,50630.049839663196,50630.049839663196,42043.648,not affected by soda tax
2133,2503065,201502,57116.184299663226,57116.184299663226,46677.93,not affected by soda tax
2134,2503065,201503,37190.55624966344,37190.55624966344,41573.648,not affected by soda tax
2135,2503065,201504,33723.933339664334,33723.933339664334,39823.609,not affected by soda tax
2136,2503065,201505,33671.198479663246,33671.198479663246,42162.758,not affected by soda tax
2137,2503065,201506,45911.58015966318,45911.58015966318,40429.949,not affected by soda tax
2138,2503065,201507,41076.014109663505,41076.014109663505,42851.390999999996,not affected by soda tax
2139,2503065,201508,32372.85693966347,32372.85693966347,40510.738,not affected by soda tax
2140,2503065,201509,30435.47198966339,30435.47198966339,42462.530999999995,not affected by soda tax
2141,2503065,201510,20728.97377256905,39356.593714430914,41223.539,not affected by soda tax
2142,2503065,201511,19715.616742569226,38343.23668443109,39575.07,not affected by soda tax
2143,2503065,201512,18578.906522568912,37206.526464430775,39232.578,not affected by soda tax
2144,2503065,201513,13927.000292569399,32554.620234431262,40685.758,not affected by soda tax
2145,2503065,201514,32754.93176256912,51382.55170443098,43242.238,not affected by soda tax
2146,2503065,201515,19253.209892568746,37880.82983443061,39934.238,not affected by soda tax
2147,2503065,201516,15131.514842569202,33759.134784431066,39987.699,not affected by soda tax
2148,2503065,201517,16094.791052568573,34722.41099443044,36720.699,not affected by soda tax
2149,2503065,201518,18238.622772568735,36866.2427144306,37830.59,not affected by soda tax
2150,2503065,201519,25591.592262568825,44219.21220443068,41146.008,not affected by soda tax
2151,2503065,201520,14732.067072569116,33359.68701443098,36892.66,not affected by soda tax
2152,2503065,201521,12019.939102568882,30647.559044430745,39284.77,not affected by soda tax
2153,2503065,201522,16112.493352569072,34740.11329443092,36269.738,not affected by soda tax
2154,2503065,201523,18486.889582569755,37114.5095244316,40615.668,not affected by soda tax
2155,2503065,201524,25912.590082568917,44540.21002443078,40463.52,not affected by soda tax
2156,2503065,201525,19415.39944256893,38043.019384430794,37775.5,not affected by soda tax
2157,2503065,201526,12473.048362568938,31100.6683044308,40606.301,not affected by soda tax
2158,2503065,201527,23530.656572568943,42158.27651443081,42193.418,not affected by soda tax
2159,2503065,201528,31048.59070256904,49676.210644430896,39332.93,not affected by soda tax
2160,2503065,201529,14672.416662568998,33300.03660443085,38382.078,not affected by soda tax
2161,2503065,201530,14853.31632256908,33480.936264430944,36649.359,not affected by soda tax
2162,2503065,201531,16658.235842569484,35285.85578443133,38701.32,not affected by soda tax
2163,2503065,201532,24268.648352569,42896.26829443086,38068.168,not affected by soda tax
2164,2503065,201533,24664.42525256901,43292.045194430866,37222.828,not affected by soda tax
2165,2503065,201534,31303.93743256922,49931.55737443108,39924.949,not affected by soda tax
2166,2503065,201535,32924.56164256894,51552.1815844308,38508.949,not affected by soda tax
2167,2503065,201536,31260.129842568917,49887.74978443077,40713.539,not affected by soda tax
2168,2503065,201537,39986.51901256868,58614.138954430535,39108.219,not affected by soda tax
2169,2503065,201538,20548.688442569037,39176.3083844309,36347.469,not affected by soda tax
2170,2503065,201539,19586.9301625691,38214.550104430964,36182.668,not affected by soda tax
2171,2503065,201540,19509.51782256912,38137.13776443098,39373.57,not affected by soda tax
2172,2503065,201541,26582.748332569055,45210.36827443092,38265.66,not affected by soda tax
2173,2503065,201542,20962.895102568902,39590.515044430766,39402.73,not affected by soda tax
2174,2503065,201543,21100.77635256904,39728.3962944309,38964.391,not affected by soda tax
2175,2503065,201544,30468.758262568794,49096.37820443066,42250.57,not affected by soda tax
2176,2503065,201545,30245.65914256881,48873.27908443067,37528.211,not affected by soda tax
2177,2503065,201546,25730.92986256894,44358.549804430804,37348.32,not affected by soda tax
2178,2503065,201547,28597.712202569048,47225.332144430904,39559.219,not affected by soda tax
2179,2503065,201548,59010.96279256938,77638.58273443123,52643.602,not affected by soda tax
2180,2503065,201549,42763.41844256909,61391.038384430954,44092.988,not affected by soda tax
2181,2503065,201550,37834.115832569005,56461.73577443086,45415.441,not affected by soda tax
2182,2503065,201551,48344.17161256919,66971.79155443105,47407.879,not affected by soda tax
2183,2503065,201552,64975.877722569014,83603.49766443088,50996.609000000004,not affected by soda tax
2184,2506231,201401,107112.68746485695,107112.68746485695,35221.418,affected by soda tax
2185,2506231,201402,109379.99908486445,109379.99908486445,47200.559,affected by soda tax
2186,2506231,201403,99839.69215484586,99839.69215484586,76837.477,affected by soda tax
2187,2506231,201404,98455.76782485627,98455.76782485627,149070.14,affected by soda tax
2188,2506231,201405,95774.55910485622,95774.55910485622,116060.75,affected by soda tax
2189,2506231,201406,112001.06425485606,112001.06425485606,115401.19,affected by soda tax
2190,2506231,201407,108922.34667485679,108922.34667485679,128056.69,affected by soda tax
2191,2506231,201408,96979.73283485622,96979.73283485622,111778.4,affected by soda tax
2192,2506231,201409,95967.73239485663,95967.73239485663,113928.83,affected by soda tax
2193,2506231,201410,107844.47976485665,107844.47976485665,117642.08,affected by soda tax
2194,2506231,201411,102336.56837485734,102336.56837485734,120291.11,affected by soda tax
2195,2506231,201412,101509.4688748563,101509.4688748563,110545.58,affected by soda tax
2196,2506231,201413,93209.60434485694,93209.60434485694,60158.59,affected by soda tax
2197,2506231,201414,102560.9383048575,102560.9383048575,116894.23,affected by soda tax
2198,2506231,201415,107260.68047485674,107260.68047485674,118129.39,affected by soda tax
2199,2506231,201416,115343.29289485568,115343.29289485568,113878.87,affected by soda tax
2200,2506231,201417,92794.47251485719,92794.47251485719,109148.57,affected by soda tax
2201,2506231,201418,100285.42948485722,100285.42948485722,118373.34,affected by soda tax
2202,2506231,201419,108197.94515485683,108197.94515485683,108516.43,affected by soda tax
2203,2506231,201420,106441.18221485635,106441.18221485635,105832.54,affected by soda tax
2204,2506231,201421,99267.53015485694,99267.53015485694,66672.508,affected by soda tax
2205,2506231,201422,107488.83453485712,107488.83453485712,70966.836,affected by soda tax
2206,2506231,201423,107886.3228848569,107886.3228848569,77294.148,affected by soda tax
2207,2506231,201424,111332.95076485715,111332.95076485715,76763.391,affected by soda tax
2208,2506231,201425,102012.58734485673,102012.58734485673,79152.336,affected by soda tax
2209,2506231,201426,94682.0932248563,94682.0932248563,109202.89,affected by soda tax
2210,2506231,201427,108646.14227485692,108646.14227485692,93643.25,affected by soda tax
2211,2506231,201428,116916.59843485625,116916.59843485625,117837.42,affected by soda tax
2212,2506231,201429,98717.70861485635,98717.70861485635,89520.148,affected by soda tax
2213,2506231,201430,98206.81292485644,98206.81292485644,106360.33,affected by soda tax
2214,2506231,201431,102639.86092485706,102639.86092485706,104857.81,affected by soda tax
2215,2506231,201432,111424.34213485691,111424.34213485691,100803.11,affected by soda tax
2216,2506231,201433,106718.88362485584,106718.88362485584,100652.8,affected by soda tax
2217,2506231,201434,114098.51574485708,114098.51574485708,111462.25,affected by soda tax
2218,2506231,201435,114255.96157485704,114255.96157485704,164277.56,affected by soda tax
2219,2506231,201436,123098.84596485569,123098.84596485569,129048.18,affected by soda tax
2220,2506231,201437,108498.38527485743,108498.38527485743,137451.42,affected by soda tax
2221,2506231,201438,102314.18850485713,102314.18850485713,134368.27,affected by soda tax
2222,2506231,201439,101088.69284485662,101088.69284485662,133778.72,affected by soda tax
2223,2506231,201440,107134.89785485648,107134.89785485648,133395.38,affected by soda tax
2224,2506231,201441,114466.13143485619,114466.13143485619,127495.24,affected by soda tax
2225,2506231,201442,107032.69889485717,107032.69889485717,125583.1,affected by soda tax
2226,2506231,201443,105484.47586485629,105484.47586485629,125478.92,affected by soda tax
2227,2506231,201444,107179.18071485707,107179.18071485707,130440.76,affected by soda tax
2228,2506231,201445,117155.60251485698,117155.60251485698,121624.59,affected by soda tax
2229,2506231,201446,107038.3583848575,107038.3583848575,117244.29,affected by soda tax
2230,2506231,201447,113541.80379485618,113541.80379485618,120449.45,affected by soda tax
2231,2506231,201448,144978.30732485667,144978.30732485667,76019.031,affected by soda tax
2232,2506231,201449,125788.39315485602,125788.39315485602,119181.26,affected by soda tax
2233,2506231,201450,127729.12601485764,127729.12601485764,111862.24,affected by soda tax
2234,2506231,201451,138779.30996485642,138779.30996485642,93417.086,affected by soda tax
2235,2506231,201452,155310.81233485657,155310.81233485657,33313.418,affected by soda tax
2236,2506231,201501,121572.88283485622,121572.88283485622,32045.24,affected by soda tax
2237,2506231,201502,128059.01729485625,128059.01729485625,43213.809,affected by soda tax
2238,2506231,201503,108133.38924485646,108133.38924485646,73445.188,affected by soda tax
2239,2506231,201504,104666.76633485736,104666.76633485736,135209.16,affected by soda tax
2240,2506231,201505,104614.03147485627,104614.03147485627,112617.75,affected by soda tax
2241,2506231,201506,116854.4131548562,116854.4131548562,112071.83,affected by soda tax
2242,2506231,201507,112018.84710485653,112018.84710485653,122009.3,affected by soda tax
2243,2506231,201508,103315.68993485649,103315.68993485649,108376.58,affected by soda tax
2244,2506231,201509,101378.30498485641,101378.30498485641,112972.76,affected by soda tax
2245,2506231,201510,91671.80676776207,91671.80676776207,110695.59,affected by soda tax
2246,2506231,201511,90658.44973776225,90658.44973776225,107896.41,affected by soda tax
2247,2506231,201512,89521.73951776193,89521.73951776193,102309.54,affected by soda tax
2248,2506231,201513,84869.83328776242,84869.83328776242,59984.199,affected by soda tax
2249,2506231,201514,103697.76475776214,103697.76475776214,108672.9,affected by soda tax
2250,2506231,201515,90196.04288776177,90196.04288776177,106681.15,affected by soda tax
2251,2506231,201516,86074.34783776222,86074.34783776222,109225.45,affected by soda tax
2252,2506231,201517,87037.6240477616,87037.6240477616,103497.91,affected by soda tax
2253,2506231,201518,89181.45576776176,89181.45576776176,108854.42,affected by soda tax
2254,2506231,201519,96534.42525776185,96534.42525776185,98241.93800000001,affected by soda tax
2255,2506231,201520,85674.90006776214,85674.90006776214,92375.609,affected by soda tax
2256,2506231,201521,82962.7720977619,82962.7720977619,64260.18,affected by soda tax
2257,2506231,201522,87055.3263477621,87055.3263477621,64188.030999999995,affected by soda tax
2258,2506231,201523,89429.72257776278,89429.72257776278,65213.27,affected by soda tax
2259,2506231,201524,96855.42307776194,96855.42307776194,66906.117,affected by soda tax
2260,2506231,201525,90358.23243776195,90358.23243776195,70340.813,affected by soda tax
2261,2506231,201526,83415.88135776196,83415.88135776196,98843.867,affected by soda tax
2262,2506231,201527,94473.48956776196,94473.48956776196,85307.242,affected by soda tax
2263,2506231,201528,101991.42369776206,101991.42369776206,105730.25,affected by soda tax
2264,2506231,201529,85615.24965776202,85615.24965776202,100264.03,affected by soda tax
2265,2506231,201530,85796.1493177621,85796.1493177621,102114.63,affected by soda tax
2266,2506231,201531,87601.0688377625,87601.0688377625,104080.84,affected by soda tax
2267,2506231,201532,95211.48134776202,95211.48134776202,99898.039,affected by soda tax
2268,2506231,201533,95607.25824776203,95607.25824776203,97148.039,affected by soda tax
2269,2506231,201534,102246.77042776224,102246.77042776224,105073.94,affected by soda tax
2270,2506231,201535,103867.39463776196,103867.39463776196,160418.53,affected by soda tax
2271,2506231,201536,102202.96283776194,102202.96283776194,131085.45,affected by soda tax
2272,2506231,201537,110929.3520077617,110929.3520077617,125858.38,affected by soda tax
2273,2506231,201538,91491.52143776206,91491.52143776206,128528.03,affected by soda tax
2274,2506231,201539,90529.76315776212,90529.76315776212,128050.43,affected by soda tax
2275,2506231,201540,90452.35081776214,90452.35081776214,125612.44,affected by soda tax
2276,2506231,201541,97525.58132776208,97525.58132776208,126041.72,affected by soda tax
2277,2506231,201542,91905.72809776192,91905.72809776192,116629.23,affected by soda tax
2278,2506231,201543,92043.60934776206,92043.60934776206,121545.42,affected by soda tax
2279,2506231,201544,101411.59125776181,101411.59125776181,130101.9,affected by soda tax
2280,2506231,201545,101188.49213776183,101188.49213776183,127101.42,affected by soda tax
2281,2506231,201546,96673.76285776196,96673.76285776196,117911.82,affected by soda tax
2282,2506231,201547,99540.54519776207,99540.54519776207,116235.61,affected by soda tax
2283,2506231,201548,129953.7957877624,129953.7957877624,65115.609000000004,affected by soda tax
2284,2506231,201549,113706.25143776211,113706.25143776211,125828.29,affected by soda tax
2285,2506231,201550,108776.94882776203,108776.94882776203,116361.15,affected by soda tax
2286,2506231,201551,119287.00460776221,119287.00460776221,99937.742,affected by soda tax
2287,2506231,201552,135918.71071776203,135918.71071776203,30175.83,affected by soda tax
2288,2542446,201401,31808.275661970576,31808.275661970576,36399.852,not affected by soda tax
2289,2542446,201402,34075.58728197808,34075.58728197808,37730.488,not affected by soda tax
2290,2542446,201403,24535.28035195949,24535.28035195949,33506.191,not affected by soda tax
2291,2542446,201404,23151.3560219699,23151.3560219699,31804.859,not affected by soda tax
2292,2542446,201405,20470.147301969846,20470.147301969846,35387.68,not affected by soda tax
2293,2542446,201406,36696.65245196968,36696.65245196968,36239.691,not affected by soda tax
2294,2542446,201407,33617.934871970414,33617.934871970414,37055.07,not affected by soda tax
2295,2542446,201408,21675.32103196984,21675.32103196984,33033.789,not affected by soda tax
2296,2542446,201409,20663.32059197026,20663.32059197026,35676.23,not affected by soda tax
2297,2542446,201410,32540.06796197027,32540.06796197027,40612.559,not affected by soda tax
2298,2542446,201411,27032.15657197096,27032.15657197096,36382.73,not affected by soda tax
2299,2542446,201412,26205.05707196993,26205.05707196993,35411.699,not affected by soda tax
2300,2542446,201413,17905.192541970566,17905.192541970566,32436.23,not affected by soda tax
2301,2542446,201414,27256.526501971122,27256.526501971122,40837.16,not affected by soda tax
2302,2542446,201415,31956.268671970363,31956.268671970363,37542.781,not affected by soda tax
2303,2542446,201416,40038.881091969306,40038.881091969306,38372.801,not affected by soda tax
2304,2542446,201417,17490.060711970815,17490.060711970815,36419.609,not affected by soda tax
2305,2542446,201418,24981.017681970843,24981.017681970843,39123.441,not affected by soda tax
2306,2542446,201419,32893.53335197046,32893.53335197046,37985.191,not affected by soda tax
2307,2542446,201420,31136.770411969977,31136.770411969977,39196.211,not affected by soda tax
2308,2542446,201421,23963.118351970566,23963.118351970566,34903.168,not affected by soda tax
2309,2542446,201422,32184.422731970742,32184.422731970742,33623.5,not affected by soda tax
2310,2542446,201423,32581.911081970524,32581.911081970524,38861.59,not affected by soda tax
2311,2542446,201424,36028.53896197077,36028.53896197077,34425.641,not affected by soda tax
2312,2542446,201425,26708.175541970355,26708.175541970355,33794.551,not affected by soda tax
2313,2542446,201426,19377.68142196993,19377.68142196993,32698.709,not affected by soda tax
2314,2542446,201427,33341.73047197054,33341.73047197054,37087.59,not affected by soda tax
2315,2542446,201428,41612.186631969875,41612.186631969875,36948.289,not affected by soda tax
2316,2542446,201429,23413.29681196998,23413.29681196998,34873.121,not affected by soda tax
2317,2542446,201430,22902.401121970062,22902.401121970062,32900.238,not affected by soda tax
2318,2542446,201431,27335.449121970683,27335.449121970683,38376.031,not affected by soda tax
2319,2542446,201432,36119.930331970536,36119.930331970536,40765.121,not affected by soda tax
2320,2542446,201433,31414.471821969462,31414.471821969462,34882.77,not affected by soda tax
2321,2542446,201434,38794.10394197071,38794.10394197071,35246.551,not affected by soda tax
2322,2542446,201435,38951.54977197066,38951.54977197066,37644.039,not affected by soda tax
2323,2542446,201436,47794.434161969315,47794.434161969315,39463.09,not affected by soda tax
2324,2542446,201437,33193.973471971054,33193.973471971054,37275.531,not affected by soda tax
2325,2542446,201438,27009.776701970753,27009.776701970753,37872.309,not affected by soda tax
2326,2542446,201439,25784.281041970244,25784.281041970244,37100.918,not affected by soda tax
2327,2542446,201440,31830.486051970103,31830.486051970103,42889.68,not affected by soda tax
2328,2542446,201441,39161.71963196981,39161.71963196981,42664.84,not affected by soda tax
2329,2542446,201442,31728.287091970793,31728.287091970793,37827.73,not affected by soda tax
2330,2542446,201443,30180.06406196991,30180.06406196991,38144.18,not affected by soda tax
2331,2542446,201444,31874.768911970692,31874.768911970692,37317.859,not affected by soda tax
2332,2542446,201445,41851.1907119706,41851.1907119706,40760.488,not affected by soda tax
2333,2542446,201446,31733.946581971133,31733.946581971133,35532.359,not affected by soda tax
2334,2542446,201447,38237.39199196981,38237.39199196981,36939.711,not affected by soda tax
2335,2542446,201448,69673.89552197029,69673.89552197029,36048.762,not affected by soda tax
2336,2542446,201449,50483.98135196965,50483.98135196965,40342.852,not affected by soda tax
2337,2542446,201450,52424.71421197126,52424.71421197126,37091.801,not affected by soda tax
2338,2542446,201451,63474.898161970064,63474.898161970064,39927.828,not affected by soda tax
2339,2542446,201452,80006.4005319702,80006.4005319702,34384.41,not affected by soda tax
2340,2542446,201501,46268.47103196984,46268.47103196984,35670.41,not affected by soda tax
2341,2542446,201502,52754.60549196987,52754.60549196987,39852.25,not affected by soda tax
2342,2542446,201503,32828.977441970084,32828.977441970084,36948.441,not affected by soda tax
2343,2542446,201504,29362.35453197098,29362.35453197098,34429.449,not affected by soda tax
2344,2542446,201505,29309.619671969893,29309.619671969893,38163.758,not affected by soda tax
2345,2542446,201506,41550.001351969826,41550.001351969826,38368.488,not affected by soda tax
2346,2542446,201507,36714.43530197015,36714.43530197015,39601.758,not affected by soda tax
2347,2542446,201508,28011.278131970117,28011.278131970117,34687.469,not affected by soda tax
2348,2542446,201509,26073.893181970037,26073.893181970037,38743.68,not affected by soda tax
2349,2542446,201510,16367.394964875697,34995.01490673756,41461.801,not affected by soda tax
2350,2542446,201511,15354.037934875872,33981.657876737736,35516.531,not affected by soda tax
2351,2542446,201512,14217.327714875559,32844.94765673742,35942.941,not affected by soda tax
